customer_id,timestamp,revenue,order_id,profit
13490,1997-10-12,20.99,oid_100041071,2.3089
13490,1997-12-27,35.97,oid_100041072,25.5387
13490,1998-01-04,31.98,oid_100041073,18.5484
13491,1997-02-18,13.97,oid_100041074,4.6101
13492,1997-02-18,72.61,oid_100041075,17.426399999999997
13493,1997-02-18,148.4,oid_100041076,41.552
13493,1997-03-09,17.96,oid_100041077,4.8492
13493,1997-05-22,65.13,oid_100041078,42.9858
13493,1997-07-17,124.75,oid_100041079,16.2175
13493,1997-11-04,35.47,oid_100041080,7.093999999999999
13493,1998-02-06,57.96,oid_100041081,15.6492
13493,1998-06-05,133.82,oid_100041082,36.1314
13493,1998-06-26,39.15,oid_100041083,20.358
13494,1997-02-18,14.96,oid_100041084,5.236000000000001
13495,1997-02-18,29.16,oid_100041085,16.038
13496,1997-02-18,17.76,oid_100041086,3.907200000000001
13496,1998-03-29,16.99,oid_100041087,4.5873
13497,1997-02-18,86.96,oid_100041088,26.088
13497,1997-03-02,98.61,oid_100041089,31.5552
13497,1997-03-23,71.28,oid_100041090,45.6192
13497,1997-04-18,42.9,oid_100041091,20.163
13497,1997-05-04,50.52,oid_100041092,14.650800000000002
13497,1997-05-27,64.44,oid_100041093,30.9312
13497,1997-06-18,56.43,oid_100041094,-2.2572
13497,1997-06-18,25.74,oid_100041095,7.464599999999999
13497,1997-07-02,57.69,oid_100041096,24.2298
13497,1997-07-06,50.27,oid_100041097,22.6215
13497,1997-10-20,75.97,oid_100041098,31.1477
13497,1997-11-24,27.98,oid_100041099,17.0678
13497,1997-12-15,89.94,oid_100041100,37.7748
13497,1998-01-20,24.48,oid_100041101,16.1568
13497,1998-02-18,95.37,oid_100041102,22.8888
13497,1998-03-02,66.95,oid_100041103,15.398500000000002
13497,1998-03-30,39.97,oid_100041104,13.5898
13497,1998-04-21,50.98,oid_100041105,15.8038
13497,1998-04-24,69.48,oid_100041106,23.6232
13497,1998-05-06,37.86,oid_100041107,4.5432
13498,1997-02-18,22.77,oid_100041108,11.1573
13499,1997-02-18,60.65,oid_100041109,25.473
13499,1997-02-24,49.28,oid_100041110,25.132800000000003
13499,1997-04-23,85.44,oid_100041111,49.55519999999999
13499,1997-05-18,50.47,oid_100041112,19.6833
13499,1997-09-20,102.41,oid_100041113,91.1449
13500,1997-02-18,12.49,oid_100041114,3.2474000000000003
13500,1997-09-30,68.98,oid_100041115,22.073600000000003
13500,1998-03-28,28.48,oid_100041116,9.6832
13500,1998-05-19,13.99,oid_100041117,6.4354
13500,1998-06-14,33.98,oid_100041118,5.097
13501,1997-02-18,66.74,oid_100041119,27.3634
13501,1997-06-07,26.14,oid_100041120,10.1946
13501,1997-09-21,12.99,oid_100041121,5.9754
13501,1998-01-12,33.98,oid_100041122,3.7378
13502,1997-02-18,48.26,oid_100041123,13.0302
13502,1997-07-24,31.8,oid_100041124,9.222
13502,1997-08-05,10.77,oid_100041125,0.2153999999999999
13503,1997-02-18,12.49,oid_100041126,5.2458
13504,1997-02-18,44.28,oid_100041127,27.4536
13504,1997-03-14,246.51,oid_100041128,125.7201
13504,1997-04-15,99.56,oid_100041129,32.8548
13505,1997-02-18,14.96,oid_100041130,7.7792
13505,1997-03-01,15.36,oid_100041131,3.2256
13505,1997-11-13,39.97,oid_100041132,25.5808
13506,1997-02-18,30.32,oid_100041133,17.5856
13506,1997-10-27,41.47,oid_100041134,24.4673
13507,1997-02-18,57.28,oid_100041135,6.8736
13508,1997-02-18,126.37,oid_100041136,53.0754
13509,1997-02-18,27.76,oid_100041137,-1.1104
13510,1997-02-18,55.7,oid_100041138,26.736000000000004
13510,1998-06-07,77.95,oid_100041139,55.3445
13511,1997-02-18,14.99,oid_100041140,6.595600000000001
13511,1997-03-09,19.99,oid_100041141,2.9984999999999995
13511,1997-03-23,54.97,oid_100041142,19.2395
13511,1997-04-30,34.98,oid_100041143,10.843799999999998
13512,1997-02-28,70.84,oid_100041144,34.711600000000004
13512,1997-04-30,85.41,oid_100041145,18.7902
13512,1997-08-27,70.43,oid_100041146,25.354800000000004
13513,1997-02-18,102.93,oid_100041147,49.406400000000005
13513,1997-02-18,83.59,oid_100041148,73.5592
13514,1997-02-25,40.5,oid_100041149,17.415
13514,1997-03-27,40.11,oid_100041150,14.4396
13515,1997-02-18,290.95,oid_100041151,52.371
13516,1997-02-18,15.36,oid_100041152,7.9872
13517,1997-02-18,14.37,oid_100041153,2.7303
13518,1997-02-18,26.99,oid_100041154,12.4154
13519,1997-02-18,32.99,oid_100041155,12.8661
13519,1997-03-30,28.4,oid_100041156,12.78
13519,1997-07-26,28.93,oid_100041157,8.3897
13519,1997-10-03,31.47,oid_100041158,8.4969
13519,1998-02-01,35.97,oid_100041159,9.7119
13519,1998-03-10,38.86,oid_100041160,16.321199999999997
13520,1997-02-25,54.85,oid_100041161,16.455
13520,1997-02-27,11.77,oid_100041162,2.4717
13520,1997-07-22,113.16,oid_100041163,33.948
13520,1997-11-10,230.35,oid_100041164,87.53299999999999
13520,1998-03-23,105.92,oid_100041165,47.664
13521,1997-02-18,46.99,oid_100041166,19.2659
13521,1997-03-03,13.97,oid_100041167,2.7940000000000005
13522,1997-02-18,36.54,oid_100041168,13.5198
13523,1997-02-18,124.21,oid_100041169,55.8945
13523,1997-02-19,70.91,oid_100041170,29.0731
13523,1997-02-20,22.54,oid_100041171,6.5366
13523,1997-02-21,36.54,oid_100041172,13.8852
13523,1997-02-24,23.54,oid_100041173,5.414199999999999
13523,1997-02-27,9.77,oid_100041174,7.2298
13523,1997-03-03,9.77,oid_100041175,3.3218
13523,1997-03-05,25.13,oid_100041176,0.2512999999999999
13523,1997-03-06,15.36,oid_100041177,4.7616
13523,1997-03-10,41.69,oid_100041178,9.1718
13523,1997-03-12,22.54,oid_100041179,3.1556
13523,1997-04-28,30.92,oid_100041180,9.276
13523,1997-05-14,29.33,oid_100041181,-0.2933
13523,1997-05-14,11.77,oid_100041182,7.2974
13523,1997-05-19,54.48,oid_100041183,3.8136
13523,1997-06-23,14.37,oid_100041184,4.1673
13523,1997-10-12,16.49,oid_100041185,6.925799999999999
13524,1997-02-19,13.97,oid_100041186,3.0734000000000004
13524,1997-09-15,10.49,oid_100041187,6.294
13524,1998-04-06,11.49,oid_100041188,3.5619
13525,1997-02-18,22.77,oid_100041189,7.286399999999999
13526,1997-02-18,50.97,oid_100041190,22.4268
13527,1997-02-18,30.72,oid_100041191,12.288
13527,1997-11-13,124.41,oid_100041192,54.7404
13527,1997-11-17,51.96,oid_100041193,9.8724
13527,1997-12-08,44.97,oid_100041194,19.3371
13527,1998-03-14,106.42,oid_100041195,31.926
13528,1997-02-18,35.34,oid_100041196,16.609800000000003
13528,1997-05-05,63.84,oid_100041197,31.281600000000005
13528,1997-11-08,5.49,oid_100041198,2.2509
13528,1997-11-27,11.49,oid_100041199,4.596
13528,1997-11-30,11.49,oid_100041200,2.8725
13529,1997-02-18,17.99,oid_100041201,8.4553
13529,1997-02-19,17.99,oid_100041202,6.1166
13530,1997-02-18,24.37,oid_100041203,11.4539
13531,1997-02-18,43.72,oid_100041204,14.4276
13531,1997-02-25,13.97,oid_100041205,2.2352000000000003
13531,1997-02-27,30.33,oid_100041206,3.0329999999999995
13531,1997-09-15,56.46,oid_100041207,20.3256
13531,1997-12-04,22.48,oid_100041208,5.8448
13531,1998-03-15,45.97,oid_100041209,19.3074
13532,1997-02-18,29.92,oid_100041210,16.7552
13533,1997-02-18,15.36,oid_100041211,8.6016
13533,1997-05-05,28.93,oid_100041212,10.7041
13533,1997-07-09,13.97,oid_100041213,4.7498000000000005
13533,1997-08-04,26.73,oid_100041214,10.692
13533,1997-10-13,12.99,oid_100041215,5.196000000000001
13533,1997-10-27,13.99,oid_100041216,4.8965000000000005
13533,1997-12-15,11.49,oid_100041217,5.1705
13533,1998-05-01,27.37,oid_100041218,9.8532
13534,1997-02-18,25.74,oid_100041219,4.890599999999999
13535,1997-02-18,13.97,oid_100041220,6.2865
13535,1997-04-30,14.79,oid_100041221,2.0706
13535,1998-05-10,12.72,oid_100041222,2.4168000000000003
13536,1997-02-18,9.98,oid_100041223,2.8942
13536,1997-02-27,39.92,oid_100041224,15.1696
13536,1997-07-22,21.56,oid_100041225,6.468
13537,1997-02-18,29.13,oid_100041226,9.0303
13538,1997-02-18,29.92,oid_100041227,7.1808000000000005
13539,1997-02-18,35.91,oid_100041228,17.5959
13540,1997-02-18,15.96,oid_100041229,4.9476
13541,1997-02-18,93.69,oid_100041230,25.2963
13541,1997-03-24,44.37,oid_100041231,13.311
13541,1997-04-11,89.78,oid_100041232,55.6636
13541,1997-10-17,85.94,oid_100041233,29.2196
13541,1997-10-29,77.44,oid_100041234,39.4944
13541,1997-12-13,57.45,oid_100041235,12.0645
13541,1998-01-08,52.96,oid_100041236,16.4176
13541,1998-02-04,83.94,oid_100041237,9.2334
13541,1998-05-11,100.43,oid_100041238,2.0086
13541,1998-06-03,42.98,oid_100041239,18.9112
13542,1997-02-18,15.36,oid_100041240,7.833600000000001
13543,1997-02-18,22.94,oid_100041241,2.9822
13543,1997-04-02,30.72,oid_100041242,7.68
13543,1997-06-25,54.47,oid_100041243,16.8857
13543,1998-01-08,78.94,oid_100041244,9.4728
13544,1997-02-18,41.1,oid_100041245,5.343000000000001
13544,1997-07-14,11.77,oid_100041246,4.1195
13544,1997-10-23,14.99,oid_100041247,2.2485
13544,1998-03-16,54.55,oid_100041248,9.819
13545,1997-02-18,11.77,oid_100041249,5.7673000000000005
13545,1997-03-27,14.99,oid_100041250,5.0966000000000005
13546,1997-02-18,9.77,oid_100041251,1.2701
13546,1997-03-30,14.99,oid_100041252,8.0946
13546,1997-04-01,15.96,oid_100041253,6.703200000000001
13546,1997-04-03,69.95,oid_100041254,11.8915
13546,1997-04-15,25.74,oid_100041255,11.8404
13546,1997-04-19,41.44,oid_100041256,2.4864
13546,1997-05-20,69.54,oid_100041257,13.908
13546,1997-05-26,39.71,oid_100041258,10.3246
13546,1997-06-03,14.99,oid_100041259,8.2445
13546,1997-06-30,29.98,oid_100041260,15.8894
13546,1998-03-21,45.97,oid_100041261,15.6298
13546,1998-06-17,26.29,oid_100041262,6.8354
13547,1997-02-18,20.55,oid_100041263,5.548500000000001
13548,1997-02-18,7.78,oid_100041264,2.334
13549,1997-02-18,26.14,oid_100041265,15.4226
13549,1998-01-23,27.98,oid_100041266,13.4304
13550,1997-02-18,14.96,oid_100041267,4.0392
13550,1998-03-02,60.75,oid_100041268,25.515
13551,1997-02-18,49.37,oid_100041269,26.1661
13551,1997-12-11,27.98,oid_100041270,7.2748
13551,1998-01-13,27.98,oid_100041271,0.8393999999999999
13552,1997-02-18,15.9,oid_100041272,6.2010000000000005
13552,1997-04-07,13.97,oid_100041273,2.6543
13553,1997-02-18,46.08,oid_100041274,19.8144
13554,1997-02-18,30.0,oid_100041275,17.1
13555,1997-02-18,14.96,oid_100041276,8.228000000000002
13556,1997-02-18,30.72,oid_100041277,19.0464
13556,1997-04-26,29.58,oid_100041278,7.986599999999999
13556,1997-12-16,14.99,oid_100041279,7.6449
13557,1997-02-18,13.58,oid_100041280,1.0864
13557,1998-02-02,24.99,oid_100041281,13.9944
13558,1997-02-18,35.37,oid_100041282,13.086899999999998
13559,1997-02-18,41.9,oid_100041283,9.637
13560,1997-02-18,54.65,oid_100041284,19.674
13560,1997-03-21,25.14,oid_100041285,7.542000000000001
13560,1997-12-22,52.96,oid_100041286,14.2992
13560,1998-02-20,29.98,oid_100041287,15.2898
13561,1997-02-18,26.76,oid_100041288,10.704
13562,1997-02-18,64.05,oid_100041289,42.273
13562,1997-03-12,42.1,oid_100041290,22.734
13562,1997-04-13,44.69,oid_100041291,22.7919
13562,1997-11-10,38.97,oid_100041292,8.1837
13562,1998-01-10,35.97,oid_100041293,18.7044
13563,1997-02-18,222.3,oid_100041294,53.352
13563,1997-09-29,149.88,oid_100041295,59.952
13563,1997-09-30,52.47,oid_100041296,26.7597
13563,1997-11-01,220.35,oid_100041297,83.73299999999999
13563,1997-11-10,12.98,oid_100041298,4.2834
13563,1998-01-09,81.43,oid_100041299,36.6435
13563,1998-01-09,82.49,oid_100041300,22.2723
13563,1998-01-20,21.49,oid_100041301,9.6705
13563,1998-01-20,62.45,oid_100041302,8.743
13563,1998-01-30,78.45,oid_100041303,13.3365
13563,1998-02-14,25.98,oid_100041304,5.4558
13563,1998-03-01,60.45,oid_100041305,10.2765
13563,1998-03-01,15.98,oid_100041306,10.387
13563,1998-04-02,64.96,oid_100041307,29.232
13563,1998-06-12,68.96,oid_100041308,27.584
13564,1997-02-18,15.99,oid_100041309,4.9569
13565,1997-03-20,60.52,oid_100041310,19.9716
13565,1997-04-04,39.71,oid_100041311,20.6492
13565,1997-05-09,65.65,oid_100041312,33.481500000000004
13565,1997-05-28,42.7,oid_100041313,22.631000000000004
13565,1997-06-16,32.29,oid_100041314,9.0412
13565,1997-06-27,38.11,oid_100041315,15.244000000000002
13565,1997-07-27,81.22,oid_100041316,34.9246
13565,1997-09-21,53.96,oid_100041317,28.0592
13565,1997-10-02,33.98,oid_100041318,17.3298
13565,1997-11-05,11.49,oid_100041319,5.1705
13565,1997-12-14,30.98,oid_100041320,13.941
13565,1997-12-17,97.46,oid_100041321,63.349
13565,1997-12-18,35.47,oid_100041322,16.6709
13565,1997-12-26,36.99,oid_100041323,8.1378
13565,1997-12-27,69.95,oid_100041324,15.389
13565,1998-01-02,9.49,oid_100041325,3.8909
13565,1998-01-28,22.98,oid_100041326,7.1238
13565,1998-02-28,41.47,oid_100041327,19.0762
13565,1998-03-05,14.49,oid_100041328,3.3327
13565,1998-03-16,14.49,oid_100041329,5.0715
13565,1998-03-19,38.97,oid_100041330,12.4704
13565,1998-05-28,32.48,oid_100041331,11.6928
13565,1998-06-06,50.47,oid_100041332,22.2068
13565,1998-06-29,26.48,oid_100041333,11.1216
13566,1997-02-18,27.74,oid_100041334,12.2056
13567,1997-02-18,55.07,oid_100041335,0.0
13567,1997-03-18,23.74,oid_100041336,6.884599999999999
13567,1997-05-12,29.75,oid_100041337,6.545
13567,1997-10-29,38.97,oid_100041338,13.6395
13567,1998-06-04,31.98,oid_100041339,14.0712
13568,1997-02-18,53.33,oid_100041340,4.2664
13569,1997-02-18,21.99,oid_100041341,6.3771
13570,1997-02-18,15.36,oid_100041342,1.8432
13570,1997-03-11,56.7,oid_100041343,30.051
13570,1997-04-17,64.63,oid_100041344,25.2057
13571,1997-02-18,62.44,oid_100041345,11.863599999999998
13571,1997-04-23,26.73,oid_100041346,9.0882
13572,1997-02-18,39.11,oid_100041347,14.4707
13572,1997-03-23,27.73,oid_100041348,10.8147
13572,1998-03-09,47.47,oid_100041349,28.0073
13572,1998-05-26,43.47,oid_100041350,22.6044
13573,1997-02-18,41.51,oid_100041351,10.7926
13573,1997-02-19,11.77,oid_100041352,2.354
13573,1997-04-05,55.67,oid_100041353,4.4536
13573,1998-03-19,28.48,oid_100041354,4.272
13574,1997-02-18,9.77,oid_100041355,4.6896
13574,1997-12-08,33.48,oid_100041356,16.0704
13575,1997-02-18,24.99,oid_100041357,9.996
13575,1997-03-03,43.54,oid_100041358,13.4974
13575,1997-04-20,25.94,oid_100041359,10.6354
13576,1997-02-18,11.77,oid_100041360,2.4717
13576,1998-01-08,11.49,oid_100041361,7.2387
13577,1997-02-18,15.36,oid_100041362,4.1472
13577,1997-09-24,12.99,oid_100041363,4.0269
13577,1997-10-20,24.48,oid_100041364,11.2608
13578,1997-02-18,15.36,oid_100041365,5.5296
13579,1997-02-18,15.36,oid_100041366,5.0688
13580,1997-02-18,36.73,oid_100041367,19.8342
13581,1997-02-18,26.76,oid_100041368,5.6196
13582,1997-02-18,14.96,oid_100041369,7.330400000000001
13582,1997-05-05,39.5,oid_100041370,11.85
13582,1997-06-04,20.06,oid_100041371,10.631799999999998
13582,1997-08-23,27.73,oid_100041372,8.5963
13582,1997-09-19,53.95,oid_100041373,10.2505
13582,1997-10-04,33.98,oid_100041374,13.252199999999998
13582,1997-11-08,43.47,oid_100041375,10.4328
13582,1997-11-08,14.49,oid_100041376,3.6225
13582,1997-11-15,23.98,oid_100041377,10.5512
13583,1997-02-18,43.3,oid_100041378,19.485
13583,1997-09-15,23.48,oid_100041379,8.6876
13583,1997-09-27,22.48,oid_100041380,10.3408
13583,1998-05-23,11.88,oid_100041381,5.4648
13583,1998-06-11,23.99,oid_100041382,8.6364
13584,1997-02-18,15.36,oid_100041383,8.140799999999999
13585,1997-02-18,17.76,oid_100041384,6.216
13586,1997-02-20,39.51,oid_100041385,22.1256
13587,1997-03-14,39.5,oid_100041386,24.885
13587,1997-09-16,21.48,oid_100041387,9.0216
13588,1997-03-14,95.61,oid_100041388,34.4196
13588,1997-05-06,88.91,oid_100041389,36.4531
13588,1997-07-17,49.28,oid_100041390,20.6976
13588,1997-09-09,75.05,oid_100041391,25.517
13588,1998-03-03,113.85,oid_100041392,51.2325
13589,1997-02-18,27.28,oid_100041393,6.274400000000001
13590,1997-02-18,17.96,oid_100041394,7.543200000000001
13590,1997-03-13,24.97,oid_100041395,8.2401
13591,1997-02-18,27.94,oid_100041396,5.0292
13591,1998-03-17,34.48,oid_100041397,11.0336
13592,1997-02-18,50.54,oid_100041398,19.7106
13593,1997-02-18,87.78,oid_100041399,17.555999999999997
13593,1997-02-28,73.37,oid_100041400,19.809900000000003
13594,1997-02-18,12.0,oid_100041401,1.2
13594,1997-02-18,12.0,oid_100041402,3.48
13594,1997-02-18,12.0,oid_100041403,2.88
13594,1997-02-18,10.0,oid_100041404,2.4
13595,1997-02-18,27.74,oid_100041405,5.547999999999999
13595,1997-03-11,26.94,oid_100041406,11.5842
13595,1997-04-04,22.54,oid_100041407,10.593799999999998
13595,1997-06-26,32.77,oid_100041408,12.1249
13595,1997-11-19,27.48,oid_100041409,8.244
13596,1997-02-18,12.77,oid_100041410,4.7249
13597,1997-02-18,19.76,oid_100041411,7.508800000000001
13598,1997-02-18,32.72,oid_100041412,14.3968
13599,1997-02-18,31.54,oid_100041413,17.031599999999997
13600,1997-02-18,81.4,oid_100041414,28.49
13601,1997-02-18,17.76,oid_100041415,8.1696
13602,1997-02-18,12.49,oid_100041416,0.1249
13603,1997-02-18,34.73,oid_100041417,13.891999999999998
13603,1997-04-07,44.76,oid_100041418,10.7424
13603,1997-04-24,55.9,oid_100041419,22.36
13603,1997-05-03,61.98,oid_100041420,16.734599999999997
13603,1997-05-20,39.1,oid_100041421,11.339
13603,1997-06-05,22.54,oid_100041422,2.0286
13603,1997-06-10,11.77,oid_100041423,7.5328
13603,1997-06-23,15.36,oid_100041424,5.5296
13603,1997-08-23,15.36,oid_100041425,5.0688
13603,1997-09-17,51.97,oid_100041426,7.275799999999999
13603,1997-09-30,9.49,oid_100041427,2.1827
13603,1997-10-03,43.98,oid_100041428,12.7542
13603,1997-10-07,12.99,oid_100041429,5.7156
13603,1997-10-09,37.47,oid_100041430,20.9832
13603,1998-03-07,22.98,oid_100041431,6.4344
13603,1998-03-08,11.49,oid_100041432,2.0682
13603,1998-03-27,37.4,oid_100041433,2.6180000000000003
13603,1998-03-30,17.99,oid_100041434,5.576899999999999
13603,1998-05-12,62.45,oid_100041435,31.849500000000003
13603,1998-05-20,53.46,oid_100041436,18.1764
13603,1998-06-06,40.97,oid_100041437,2.4582
13604,1997-02-18,34.96,oid_100041438,19.9272
13604,1997-03-24,54.13,oid_100041439,16.239
13604,1997-07-06,26.14,oid_100041440,1.8298
13604,1997-07-22,12.25,oid_100041441,4.655
13604,1997-12-10,12.49,oid_100041442,3.1225
13605,1997-02-18,16.96,oid_100041443,1.0176
13606,1997-02-20,50.3,oid_100041444,12.575
13606,1997-02-27,15.9,oid_100041445,5.565
13606,1997-08-20,15.9,oid_100041446,13.038
13607,1997-02-18,15.98,oid_100041447,7.8302
13607,1997-03-20,11.77,oid_100041448,2.7071
13607,1997-03-25,15.98,oid_100041449,8.9488
13607,1997-04-25,8.77,oid_100041450,3.1572
13607,1997-07-28,19.74,oid_100041451,0.1974
13608,1997-02-18,31.31,oid_100041452,11.2716
13609,1997-02-18,21.99,oid_100041453,18.2517
13609,1997-03-10,66.85,oid_100041454,21.392
13609,1997-03-11,16.7,oid_100041455,5.511
13609,1997-03-21,32.31,oid_100041456,2.5848
13609,1997-04-11,18.76,oid_100041457,1.1256
13609,1997-08-03,14.96,oid_100041458,5.236000000000001
13609,1997-11-10,33.98,oid_100041459,4.4174
13609,1997-12-31,32.48,oid_100041460,15.5904
13609,1998-01-03,12.99,oid_100041461,4.8063
13609,1998-01-09,20.99,oid_100041462,11.544499999999998
13609,1998-01-17,20.99,oid_100041463,7.7663
13609,1998-03-05,20.98,oid_100041464,4.4058
13609,1998-03-10,15.99,oid_100041465,7.995
13609,1998-04-11,25.98,oid_100041466,8.313600000000001
13609,1998-04-17,57.47,oid_100041467,22.4133
13609,1998-06-10,14.42,oid_100041468,5.3354
13609,1998-06-18,25.48,oid_100041469,9.9372
13609,1998-06-29,38.15,oid_100041470,18.6935
13610,1997-02-18,27.94,oid_100041471,8.940800000000001
13610,1997-03-10,52.68,oid_100041472,3.1608
13611,1997-02-18,25.74,oid_100041473,3.6036
13612,1997-02-18,37.31,oid_100041474,14.550900000000002
13613,1997-02-18,21.77,oid_100041475,4.354
13614,1997-02-18,27.28,oid_100041476,6.5472
13614,1997-03-18,13.97,oid_100041477,6.146800000000001
13614,1997-03-24,14.96,oid_100041478,2.5432
13614,1997-04-03,29.58,oid_100041479,5.3244
13615,1997-02-18,10.97,oid_100041480,5.265600000000001
13615,1997-03-15,19.77,oid_100041481,2.5701
13616,1997-02-18,29.98,oid_100041482,15.2898
13617,1997-03-17,19.56,oid_100041483,4.89
13618,1997-02-18,12.77,oid_100041484,7.4066
13619,1997-02-18,13.97,oid_100041485,6.985
13619,1997-02-24,15.36,oid_100041486,4.9152
13619,1997-03-20,13.97,oid_100041487,7.124700000000001
13619,1997-03-29,14.37,oid_100041488,3.7362
13619,1997-04-02,14.37,oid_100041489,7.4724
13619,1997-06-26,29.73,oid_100041490,5.3514
13619,1997-08-18,30.32,oid_100041491,8.186399999999999
13619,1997-09-12,18.99,oid_100041492,6.6465
13619,1997-09-27,24.98,oid_100041493,6.494800000000001
13619,1998-01-04,27.98,oid_100041494,10.0728
13619,1998-03-19,31.49,oid_100041495,7.8725
13620,1997-02-18,12.49,oid_100041496,1.9984
13621,1997-02-18,53.91,oid_100041497,17.251199999999997
13622,1997-02-18,28.74,oid_100041498,4.023599999999999
13623,1997-02-18,13.97,oid_100041499,6.4262
13624,1997-02-18,27.13,oid_100041500,10.852
13624,1998-05-23,21.48,oid_100041501,3.8664
13625,1997-02-18,11.77,oid_100041502,2.4717
13626,1997-02-18,108.97,oid_100041503,46.8571
13627,1997-02-18,37.98,oid_100041504,16.711199999999998
13628,1997-02-18,28.14,oid_100041505,1.9698
13628,1997-02-24,66.84,oid_100041506,34.756800000000005
13628,1997-06-24,29.33,oid_100041507,14.9583
13629,1997-02-18,13.97,oid_100041508,5.588000000000001
13630,1997-02-18,12.97,oid_100041509,6.6147
13631,1997-02-20,25.94,oid_100041510,-0.2594
13631,1997-03-15,19.77,oid_100041511,5.5356
13631,1997-07-02,42.31,oid_100041512,17.3471
13631,1997-10-12,35.47,oid_100041513,17.3803
13631,1998-06-09,23.98,oid_100041514,7.4338
13632,1997-02-18,19.99,oid_100041515,3.1984
13633,1997-02-18,12.49,oid_100041516,1.3739
13634,1997-02-18,22.74,oid_100041517,9.3234
13635,1997-03-06,41.72,oid_100041518,16.688
13636,1997-02-18,13.77,oid_100041519,6.7473
13636,1997-04-18,14.96,oid_100041520,1.1968
13636,1997-05-20,14.96,oid_100041521,4.488
13636,1997-08-11,14.96,oid_100041522,6.283200000000001
13636,1997-08-30,11.77,oid_100041523,5.0611
13636,1997-11-06,12.99,oid_100041524,0.2598
13636,1997-11-17,13.99,oid_100041525,7.554600000000001
13636,1997-12-02,9.49,oid_100041526,2.0878
13636,1997-12-09,12.99,oid_100041527,7.534199999999999
13636,1998-04-18,11.49,oid_100041528,3.9066
13636,1998-05-15,19.48,oid_100041529,5.0648
13637,1997-02-18,26.54,oid_100041530,1.0616
13637,1997-02-26,25.54,oid_100041531,7.661999999999999
13638,1997-02-18,23.54,oid_100041532,9.1806
13638,1997-03-01,6.77,oid_100041533,1.4217
13638,1997-03-11,9.77,oid_100041534,0.5861999999999999
13638,1997-05-02,41.75,oid_100041535,12.9425
13638,1997-06-27,60.1,oid_100041536,28.247000000000003
13638,1997-08-09,28.34,oid_100041537,15.3036
13638,1997-08-09,43.53,oid_100041538,14.3649
13638,1997-09-01,34.36,oid_100041539,9.2772
13638,1998-02-11,72.86,oid_100041540,13.8434
13638,1998-02-13,11.49,oid_100041541,4.8258
13638,1998-03-02,72.86,oid_100041542,6.5574
13638,1998-04-14,14.49,oid_100041543,-0.5796
13638,1998-04-24,9.49,oid_100041544,2.9419
13638,1998-05-29,103.94,oid_100041545,41.576
13639,1997-02-18,34.97,oid_100041546,7.6934
13640,1997-02-18,11.77,oid_100041547,7.4151
13641,1997-02-18,30.72,oid_100041548,17.8176
13641,1997-05-01,30.98,oid_100041549,11.4626
13642,1997-02-18,24.98,oid_100041550,13.739
13643,1997-02-18,14.37,oid_100041551,6.4665
13644,1997-02-18,38.73,oid_100041552,8.133299999999998
13644,1997-06-20,28.93,oid_100041553,6.943199999999999
13645,1997-02-18,63.89,oid_100041554,23.6393
13645,1997-04-12,49.3,oid_100041555,28.101
13645,1997-06-25,29.92,oid_100041556,10.472
13645,1997-07-27,62.27,oid_100041557,13.6994
13645,1997-08-03,41.48,oid_100041558,20.74
13645,1998-04-20,63.95,oid_100041559,16.627
13645,1998-05-23,31.48,oid_100041560,10.0736
13646,1997-02-18,12.49,oid_100041561,4.7462
13647,1997-02-18,16.74,oid_100041562,4.8546
13647,1997-03-13,16.74,oid_100041563,1.1718
13648,1997-02-18,29.27,oid_100041564,13.7569
13649,1997-02-18,59.97,oid_100041565,35.3823
13650,1997-02-18,58.98,oid_100041566,27.7206
13651,1997-02-18,7.9,oid_100041567,2.212
13651,1997-04-01,13.38,oid_100041568,4.9506
13652,1997-02-18,25.74,oid_100041569,2.0592
13652,1997-03-21,25.54,oid_100041570,11.748399999999998
13652,1997-05-07,56.87,oid_100041571,18.7671
13652,1997-05-10,14.96,oid_100041572,4.9368
13652,1997-05-31,14.96,oid_100041573,6.283200000000001
13652,1997-12-11,13.99,oid_100041574,4.3369
13652,1997-12-12,13.99,oid_100041575,3.0778000000000003
13652,1997-12-12,26.98,oid_100041576,7.0148
13653,1997-02-18,16.74,oid_100041577,7.030799999999999
13653,1997-03-10,94.95,oid_100041578,54.121500000000005
13653,1997-06-14,42.0,oid_100041579,15.54
13654,1997-02-18,11.77,oid_100041580,3.4133
13655,1997-02-18,27.94,oid_100041581,3.3528
13655,1997-11-22,50.47,oid_100041582,6.0564
13656,1997-02-18,35.2,oid_100041583,5.632000000000001
13657,1997-02-18,9.77,oid_100041584,2.931
13658,1997-02-18,40.48,oid_100041585,13.7632
13658,1997-08-01,77.51,oid_100041586,20.9277
13658,1997-08-03,26.14,oid_100041587,12.2858
13658,1997-08-16,39.51,oid_100041588,20.5452
13658,1997-10-19,5.49,oid_100041589,0.8784000000000001
13658,1997-11-11,5.99,oid_100041590,2.2163
13658,1998-01-14,13.99,oid_100041591,3.2177
13658,1998-03-17,39.47,oid_100041592,16.5774
13658,1998-03-25,42.97,oid_100041593,6.445499999999999
13659,1997-02-18,15.76,oid_100041594,3.7824
13660,1997-02-18,9.77,oid_100041595,4.2988
13660,1997-04-14,9.77,oid_100041596,3.908
13660,1997-04-15,14.96,oid_100041597,7.330400000000001
